PUID,sg,trawl,sewage,farms,settle
923,0.05,0,0,0,264
924,0.05,0,0,0,1.56E-28
925,0,0,0,0,7.37E-46
926,0,3,0,0,2.96E-145
927,0.05,4,0,0,3.90E-102
928,0.35,2,0,0,1.87E-59
929,0.35,2,0,0,2.36E-19
930,0.15,0,0,0,159
931,0,1,0,0,545
932,0.05,13,0,0,0.084359685
933,0,23,0,0,1.45E-27
934,0,6,0,0,4.36E-14
935,0.05,1,0,0,354
936,0,0,0,0,1826
937,0,0,0,0,1826
938,0.05,1,0,0,6.31E-08
939,0,8,0,0,1.31E-48
940,0,5,0,0,3.49E-24
941,0,2,0,0,1.27E-22
942,0,1,0,0,1.50E-15
943,0,17,0,0,1.14E-19
944,0,1,0,0,1.55E-14
945,0,1,0,0,1092
946,0.05,0,0,0,1092
947,0.05,0,0,0,1092
948,0.05,0,0,0,1092
949,0.05,0,0,0,0.033415062
950,0.05,0,0,0,0.016098004
951,0.05,0,0,0,168.5472551
952,0.05,0,0,0,1092
953,0.05,0,0,0,505
954,0.05,0,0,0,1092
955,0.05,0,0,0,685
956,0,0,0,0,685
957,0,0,0,0,685
958,0,0,0,0,685
959,0.05,0,0,0,1.89E-10
960,0.05,0,0,0,1.81E-08
961,0.05,0,0,0,1.04E-07
962,0.05,0,0,0,2.64E-10
963,0.05,0,0,0,1020
964,0.05,0,0,0,1020
965,0,0,0,0,368
966,0,0,0,0,368
967,0,0,0,0,368
968,0,0,0,0,0.152019411
969,0,0,0,0,368
970,0,0,0,0,368
971,0,0,0,0,1.26E-16
972,0,0,0,0,3.35E-48
973,0,12,0,0,1.61E-144
974,0.05,9,0,0,4.32E-101
975,0.35,2,0,0,1.16E-57
976,0.35,2,0,0,3.12E-14
977,0.15,0,0,0,272
978,0,0,0,0,545
979,0,5,0,0,545
980,0.05,32,0,0,1.06E-12
981,0,49,0,0,6.76E-36
982,0,13,0,0,2.94E-30
983,0.05,5,0,0,354
984,0,0,0,0,354
985,0,0,0,0,354
986,0.15,0,0,0,1826
987,0,0,0,1,1826
988,0,0,0,0,1826
989,0.15,0,0,0,1826
990,0,0,0,0,1826
991,0.05,2,0,0,1826
992,0,6,0,0,6.71E-23
993,0,3,0,0,8.63E-22
994,0,0,0,0,1092
995,0.05,0,0,0,1092
996,0,0,0,0,1092
997,0,0,0,0,1092
998,0,0,0,0,1092
999,0,0,0,0,1092
1000,0.05,0,0,0,2.29E-11
1001,0.05,0,0,0,1092
1002,0,0,0,0,1092
1003,0.05,0,0,0,1092
1004,0,0,0,0,1092
1005,0,0,0,0,1092
1006,0,0,0,0,1.54E-17
1007,0,0,0,0,6.23E-17
1008,0,0,0,0,8.99E-22
1009,0,0,0,0,4.37E-45
1010,0,0,0,0,9.30E-36
1011,0,0,0,0,4.07E-26
1012,0,0,0,0,6.51E-05
1013,0.05,0,0,0,1020
1014,0,0,0,0,368
1015,0,0,0,0,368
1016,0,0,0,0,368
1017,0,0,0,0,368
1018,0,0,0,0,6.39E-40
1019,0,0,0,0,4.10E-22
1020,0.15,0,0,0,334
1021,0.05,0,0,0,334
1022,0.05,0,0,0,384
1023,0,0,0,0,1287
1024,0.05,0,0,0,1287
1025,0.15,0,0,0,2.26E-24
1026,0.15,0,0,0,2.91E-55
1027,0.05,0,0,0,9.39E-69
1028,0,0,0,0,5.31E-78
1029,0,14,0,0,2.51E-147
1030,0.05,9,0,0,4.77E-105
1031,0.35,2,0,0,1.31E-63
1032,0.35,2,0,0,1.33E-24
1033,0.15,2,0,0,272
1034,0,0,0,0,700
1035,0,0,0,0,181
1036,0.05,0,0,0,181
1037,0,25,0,0,5.30E-20
1038,0,55,0,0,8.53E-48
1039,0,5,0,0,1.41E-09
1040,0,0,0,0,354
1041,0,0,0,0,354
1042,0.15,0,0,0,354
1043,0,0,0,0,5.096404206
1044,0,0,0,0,0.000627487
1045,0.05,0,0,0,2.05E-05
1046,0,0,0,0,1826
1047,0.05,5,0,0,0.000198569
1048,0,7,0,0,2.81E-21
1049,0,34,0,0,1.20E-56
1050,0,7,0,0,2.22E-24
1051,0,0,0,0,1092
1052,0.05,0,0,0,1092
1053,0,0,0,0,1092
1054,0,0,0,0,1092
1055,0,0,0,0,1092
1056,0.05,0,0,0,1.37E-16
1057,0.05,0,0,0,9.15E-07
1058,0.05,0,0,0,1092
1059,0.05,0,0,0,0.009552878
1060,0,0,0,0,4.14E-10
1061,0,0,0,0,9.72E-09
1062,0,0,0,0,5.37E-29
1063,0,0,0,0,2.32E-60
1064,0,0,0,0,6.67E-31
1065,0,0,0,0,9.70E-09
1066,0.05,0,0,0,1020
1067,0.05,0,0,0,1020
1068,0.05,0,0,0,1020
1069,0,0,0,0,1020
1070,0,0,0,0,368
1071,0,0,0,0,2.92E-32
1072,0,0,0,0,2.78E-12
1073,0.15,0,0,0,334
1074,0.05,0,0,0,334
1075,0,0,0,0,334
1076,0.05,0,0,0,1287
1077,0.15,0,0,0,8.78E-21
1078,0.15,0,0,0,2.40E-54
1079,0.15,0,0,0,1.17E-85
1080,0.05,0,0,0,1.03E-111
1081,0,18,0,0,1.56E-133
1082,0.05,12,0,0,5.65E-94
1083,0.35,3,0,0,7.76E-60
1084,0.35,2,0,0,1.20E-30
1085,0.35,0,0,0,700
1086,0.05,0,0,0,700
1087,0,0,0,0,1237
1088,0.05,0,0,0,181
1089,0.05,4,0,0,7.89E-09
1090,0,25,0,0,2.43E-29
1091,0,7,0,0,1.10E-23
1092,0.05,3,0,0,354
1093,0.05,1,0,0,354
1094,0,0,0,0,1.38E-24
1095,0,3,0,0,8.48E-33
1096,0,7,0,0,5.65E-31
1097,0,32,0,0,1.36E-56
1098,0,7,0,0,2.89E-35
1099,0,0,0,0,1092
1100,0.05,0,0,0,1092
1101,0,0,0,0,1092
1102,0.05,0,0,0,1.04E-07
1103,0.05,0,0,0,1092
1104,0,0,0,0,1092
1105,0.05,0,0,0,1092
1106,0,0,0,0,2.05E-09
1107,0.05,0,0,0,5.19E-35
1108,0,0,0,0,7.62E-26
1109,0,0,0,0,2.42E-27
1110,0,0,0,0,2.57E-53
1111,0,0,0,0,1.26E-14
1112,0.05,0,0,0,1020
1113,0,0,0,0,1020
1114,0,0,0,0,1020
1115,0,0,0,0,1020
1116,0,0,0,0,4.57E-14
1117,0.15,0,0,0,334
1118,0.05,0,0,0,334
1119,0.05,0,0,0,341
1120,0.15,0,0,0,1.24E-22
1121,0.15,0,0,0,2.61E-65
1122,0.15,0,0,0,2.70E-108
1123,0.05,0,0,0,4.93E-147
1124,0,0,0,0,1.35E-14
1125,0.15,0,0,0,5.806373406
1126,0.05,0,0,0,334
1127,0,0,0,0,341
1128,0.15,0,0,0,9.85E-20
1129,0.15,0,0,0,3.66E-63
1130,0.15,0,0,0,1.36E-106
1131,0.05,0,0,0,5.07E-150
1132,0,0,0,0,1.89E-193
1133,0,9,0,0,8.68E-82
1134,0.05,3,0,0,1.94E-38
1135,0.35,0,0,0,69.6515551
1136,0.15,0,0,0,700
1137,0,0,0,0,700
1138,0,1,0,0,1237
1139,0.05,1,0,0,6.19E-12
1140,0,5,0,0,2.51E-26
1141,0,25,0,0,1.27E-37
1142,0,4,0,0,3.00E-18
1143,0,4,0,0,2.18E-18
1144,0,49,0,0,5.31E-25
1145,0,10,0,0,3.66E-13
1146,0,0,0,0,1.36E-16
1147,0.05,0,0,0,1092
1148,0.05,0,0,0,1092
1149,0,0,0,0,1.46E-14
1150,0,0,0,0,2.73E-27
1151,0.05,0,0,0,1092
1152,0,0,0,0,1092
1153,0,0,0,0,1092
1154,0.05,0,0,0,1092
1155,0.05,0,0,0,4.51E-08
1156,0,0,0,0,1.68E-51
1157,0,0,0,0,1.75E-12
1158,0.05,0,0,1,1020
1159,0,0,0,0,1020
1160,0,0,0,0,0.000577362
1161,0.15,0,0,0,680
1162,0.05,0,0,0,680
1163,0,0,0,0,334
1164,0.05,0,0,0,720
1165,0.15,0,0,0,1.01E-29
1166,0.15,0,0,0,2.34E-67
1167,0.15,0,0,0,3.71E-109
1168,0.05,0,0,0,7.29E-152
1169,0,0,0,0,6.91E-195
1170,0,16,0,0,3.01E-131
1171,0.05,13,0,0,1.02E-90
1172,0.35,4,0,0,1.37E-54
1173,0.35,0,0,0,1.17E-24
1174,0.35,0,0,0,700
1175,0.15,0,0,0,700
1176,0.05,0,0,0,700
1177,0,0,0,0,700
1178,0,0,0,0,1237
1179,0,1,0,0,1237
1180,0.05,2,0,0,0.048800551
1181,0,4,0,0,7.19E-27
1182,0,8,0,0,2.65E-35
1183,0,3,0,0,0.000581315
1184,0,0,0,0,1826
1185,0,12,0,0,3.84E-125
1186,0.05,7,0,0,1.03E-81
1187,0.35,3,0,0,2.77E-38
1188,0.35,0,0,0,700
1189,0.05,0,0,0,700
1190,0,1,0,0,1237
1191,0.05,2,0,0,1237
1192,0.05,2,0,0,1237
1193,0,2,0,0,1.83E-40
1194,0,0,0,0,1.98E-06
1195,0,7,0,0,7.72E-08
1196,0,49,0,0,0.007090415
1197,0.05,2,0,0,1092
1198,0.05,0,0,0,1092
1199,0,0,0,0,1092
1200,0.05,3,0,0,2.86E-05
1201,0,8,0,0,2.24E-41
1202,0,8,0,0,1.19E-29
1203,0,5,0,0,1092
1204,0,0,0,0,1092
1205,0,0,0,0,1092
1206,0,0,0,0,1092
1207,0.05,0,0,0,1.35E-08
1208,0,0,0,0,1.09E-51
1209,0,0,0,0,2.34E-15
1210,0.05,0,0,0,394
1211,0.05,0,0,0,394
1212,0,0,0,0,1826
1213,0,6,0,0,1826
1214,0,47,0,0,1.22E-28
1215,0,25,0,0,1092
1216,0.05,0,0,0,1092
1217,0.05,5,0,0,1092
1218,0,13,0,0,5.40E-20
1219,0,15,0,0,5.50E-09
1220,0.05,4,0,0,1092
1221,0.05,1,0,0,1092
1222,0.05,0,0,0,8.44E-07
1223,0,0,0,0,4.61E-39
1224,0,0,0,0,2.15E-47
1225,0.05,0,0,0,0.000578045
1226,0.05,0,0,0,394
1227,0,10,0,0,120
1228,0,5,0,0,120
1229,0,13,0,0,6.21E-21
1230,0,4,0,0,4.75E-07
1231,0,0,0,0,3.92E-61
1232,0.05,0,0,0,1.05E-17
1233,0.35,0,0,0,709
1234,0.35,0,0,0,1.55E-05
1235,0.05,0,0,0,709
1236,0,0,0,0,709
1237,0,0,0,0,709
1238,0.05,0,0,0,709
1239,0.15,5,0,0,9.98E-16
1240,0.05,9,0,0,2.70E-47
1241,0,1,0,0,1826
1242,0,10,0,0,0.069848499
1243,0,28,0,0,4.90E-24
1244,0.05,41,0,0,1092
1245,0,0,0,0,1092
1246,0.05,1,0,0,1092
1247,0.05,3,0,0,1092
1248,0,16,0,0,1.79E-24
1249,0,18,0,0,8.66E-20
1250,0.05,4,0,0,1092
1251,0,1,0,0,1092
1252,0,0,0,0,1092
1253,0.05,0,0,0,1092
1254,0,0,0,0,4.85E-27
1255,0,0,0,0,2.22E-64
1256,0,0,0,0,1.95E-47
1257,0,0,0,0,0.00026185
1258,0.05,0,0,0,394
1259,0,0,0,0,7.21E-28
1260,0.15,0,0,0,680
1261,0.05,0,0,0,680
1262,0,0,0,0,402
1263,0.05,0,0,0,2.13E-07
1264,0.15,0,0,0,2.36E-44
1265,0.15,0,0,0,5.10E-83
1266,0.15,0,0,0,6.22E-124
1267,0.05,0,0,0,3.29E-164
1268,0,1,0,0,1.12E-204
1269,0.05,18,0,0,6.47E-116
1270,0.35,3,0,0,1.32E-85
1271,0.35,0,0,0,6.18E-54
1272,0.35,0,0,0,9.37E-38
1273,0.05,0,0,0,5.38E-27
1274,0.15,0,0,0,6.39E-21
1275,0.15,0,0,0,9.95E-06
1276,0.15,0,0,0,700
1277,0,1,0,0,1237
1278,0,2,0,0,1237
1279,0.05,2,0,0,0.221654709
1280,0,3,0,0,2.93E-27
1281,0,7,0,0,6.53E-05
1282,0,0,0,0,1826
1283,0,0,0,0,1.76E-20
1284,0,4,0,0,1.66E-18
1285,0,4,0,0,1.01E-18
1286,0,8,0,0,3.65E-22
1287,0,12,0,0,4.41E-192
1288,0,24,0,0,1.10E-167
1289,0,72,0,0,2.04E-151
1290,0,7,0,0,5.93E-19
1291,0,7,0,0,3.50E-81
1292,0,3,0,0,13791
1293,0,0,0,0,2890
1294,0,52,0,0,7.06E-38
1295,0,27,0,0,3.67E-37
1296,0,4,0,0,3.79E-51
1297,0,0,0,0,1.08E-58
1298,0,0,0,0,2.74E-32
1299,0.05,0,0,0,1.28E-05
1300,0.05,0,0,0,394
1301,0,0,0,0,394
1302,0,1,0,0,1826
1303,0,38,0,0,2.57E-28
1304,0,12,0,0,7.67E-41
1305,0,6,0,0,4.19E-24
1306,0,14,0,0,2.57E-24
1307,0,27,0,0,2.41E-38
1308,0,12,0,0,4.94E-35
1309,0,4,0,0,1.18E-38
1310,0,0,0,0,6.10E-64
1311,0,0,0,0,2.91E-27
1312,0.05,0,0,0,191.1661044
1313,0.05,0,0,0,394
1314,0,0,0,0,394
1315,0,0,0,0,2.12E-08
1316,0.15,0,0,0,680
1317,0,0,0,0,680
1318,0,0,0,0,402
1319,0.05,0,0,0,6.01E-14
1320,0.15,0,0,0,2.24E-57
1321,0.15,0,0,0,8.32E-101
1322,0.05,0,0,0,2.04E-141
1323,0,4,0,0,4.38E-180
1324,0,14,0,0,1.32E-146
1325,0.05,3,0,0,3.59E-115
1326,0.05,0,0,0,7.28E-92
1327,0.05,0,0,0,3.16E-78
1328,0,0,0,0,2.00E-70
1329,0.05,0,0,0,1.59E-62
1330,0.05,0,0,0,3.83E-45
1331,0.05,3,0,0,9.90E-25
1332,0.05,4,0,0,1.46E-12
1333,0,5,0,0,4.96E-13
1334,0,4,0,0,3.25E-27
1335,0,0,0,0,1826
1336,0,0,0,0,1826
1337,0,1,0,0,1826
1338,0,0,0,0,8.03E-06
1339,0.05,0,0,0,680
1340,0,0,0,0,680
1341,0,0,0,0,1185
1342,0.05,0,0,0,596
1343,0.15,0,0,0,1.19E-30
1344,0.15,0,0,0,3.56E-67
1345,0,0,0,0,7.46E-108
1346,0,0,0,0,1.94E-15
1347,0.15,0,0,0,680
1348,0,0,0,0,680
1349,0,0,0,0,680
1350,0.05,0,0,0,680
1351,0.15,0,0,0,0.064962069
1352,0,0,0,0,1185
1353,0,0,0,0,596
1354,0.15,0,0,0,7.07E-17
1355,0.15,1,0,0,7.13E-52
1356,0.05,1,0,0,3.44E-91
1357,0,4,0,0,7.92E-127
1358,0,26,0,0,483
1359,0.05,8,0,0,483
1360,0,3,0,0,5.89E-34
1361,0,0,0,0,7.71E-65
1362,0.05,0,0,0,7.37E-39
1363,0.15,0,0,0,1.89E-10
1364,0.05,0,0,0,394
1365,0,0,0,0,394
1366,0,0,0,0,2.25E-40
1367,0,0,0,0,3.49E-06
1368,0.05,0,0,0,680
1369,0.05,0,0,0,680
1370,0.15,0,0,0,4.14E-05
1371,0.15,0,0,0,0.395127334
1372,0.35,0,0,0,9.47E-07
1373,0.35,0,0,0,731.1177042
1374,0,0,0,0,1185
1375,0,0,0,0,1442
1376,0.05,0,0,0,621
1377,0.15,0,0,0,7.98E-32
1378,0.05,1,0,0,2.97E-75
1379,0,1,0,0,1.84E-112
1380,0,5,0,0,483
1381,0.05,0,0,0,483
1382,0.05,0,0,0,6.72E-20
1383,0,5,0,0,2.47E-19
1384,0,18,0,0,1.23E-14
1385,0,24,0,0,1.04E-15
1386,0,0,0,0,7.54E-56
1387,0.15,0,0,0,5.45E-54
1388,0.15,0,0,0,1.73E-31
1389,0.05,0,0,0,394
1390,0,0,0,0,394
1391,0,1,0,0,1.00E-35
1392,0.05,0,0,0,5.22E-27
1393,0.05,0,0,0,483
1394,0,0,0,0,483
1395,0,0,0,0,483
1396,0,4,0,0,483
1397,0,19,0,0,0.029464965
1398,0,26,0,0,8.14E-15
1399,0,34,0,0,3.40E-41
1400,0,0,0,0,1.04E-29
1401,0,0,0,0,1.90E-17
1402,0,0,0,0,2.03E-12
1403,0.05,0,0,0,1.78E-13
1404,0.15,0,0,0,9.85E-05
1405,0.05,0,0,0,2561
1406,0,0,1,0,2561
1407,0,0,0,0,823
1408,0.15,0,0,0,2.81E-12
1409,0.15,0,0,0,1.27E-38
1410,0,3,0,0,1.83E-78
1411,0.05,0,0,0,1.27E-56
1412,0.35,0,0,0,1.03E-17
1413,0.35,0,0,0,1.96E-12
1414,0.35,0,0,0,1.06E-20
1415,0.35,0,0,0,1.53E-55
1416,0.15,0,0,0,1.12E-51
1417,0.05,0,0,0,2.79E-16
1418,0,0,0,0,901
1419,0.05,0,0,0,907
1420,0.15,5,0,0,1.05E-34
1421,0.05,6,0,0,1.37E-71
1422,0,0,0,0,4.79E-30
1423,0,0,0,0,483
1424,0,0,0,0,483
1425,0,0,0,0,483
1426,0,2,0,1,483
1427,0,2,0,0,60
1428,0,14,0,0,60
1429,0,27,0,0,2.27E-14
1430,0,35,0,0,2.18E-36
1431,0,1,0,0,6.33E-27
1432,0,0,0,0,3.29E-23
1433,0,0,0,0,7.74E-22
1434,0,0,0,0,1.66E-20
1435,0,0,0,0,0.957370452
1436,0,0,0,0,2561
1437,0.05,0,0,0,2561
1438,0.05,0,0,0,2561
1439,0.05,0,0,0,2561
1440,0,0,0,0,2561
1441,0,0,0,0,2561
1442,0.05,0,0,0,2.08E-57
1443,0.15,0,0,0,7.28E-56
1444,0.35,0,0,0,7.21E-60
1445,0.35,0,0,0,4.08E-82
1446,0.35,0,0,0,3.72E-74
1447,0.05,0,0,0,6.00E-34
1448,0,0,0,0,901
1449,0,0,0,0,901
1450,0,0,0,0,907
1451,0.05,1,0,0,1.43E-05
1452,0.15,7,0,0,2.73E-43
1453,0.05,8,0,0,2.79E-83
1454,0,0,0,0,120
1455,0,0,0,0,120
1456,0,0,0,0,483
1457,0.05,0,0,0,483
1458,0.05,0,0,0,483
1459,0,0,0,0,483
1460,0,0,0,0,60
1461,0,1,0,0,60
1462,0,8,0,0,60
1463,0,18,0,0,0.00062738
1464,0,34,0,0,2.23E-36
1465,0,17,0,0,1.24E-26
1466,0,5,0,0,0.000189929
1467,0.05,0,0,0,1266
1468,0.05,0,0,0,2561
1469,0.05,0,0,0,2561
1470,0.05,0,0,0,2561
1471,0.05,0,0,0,2561
1472,0,0,0,0,2561
1473,0.05,0,0,0,2.71E-99
1474,0.15,0,0,0,1.85E-102
1475,0.35,0,0,0,5.33E-117
1476,0.35,0,0,0,1.63E-86
1477,0.05,0,0,0,3.36E-47
1478,0,0,0,0,1.49E-05
1479,0,0,0,0,771
1480,0,0,1,0,771
1481,0,0,0,0,11254
1482,0,0,0,0,11254
1483,0.05,1,0,0,907
1484,0.05,0,0,0,907
1485,0.15,2,0,0,1.47E-32
1486,0.05,9,0,0,9.16E-66
1487,0.05,5,0,0,120
1488,0,0,0,0,120
1489,0,0,0,0,120
1490,0,0,0,0,120
1491,0,0,0,0,120
1492,0,0,0,0,0.029788319
1493,0.05,0,0,0,483
1494,0,0,0,0,60
1495,0,1,0,0,60
1496,0,6,0,0,1.26E-20
1497,0,6,0,0,3.50E-22
1498,0,8,0,0,3.86E-10
1499,0.05,7,0,0,1266
1500,0.05,3,0,0,1266
1501,0,0,0,0,1266
1502,0.05,0,0,0,4.33E-109
1503,0.15,0,0,0,1.87E-86
1504,0.35,0,0,0,4.32E-81
1505,0.35,0,0,0,2.44E-65
1506,0.05,0,0,0,2.25E-26
1507,0,0,0,0,709
1508,0,0,0,0,771
1509,0.05,0,0,0,771
1510,0.05,0,0,0,6.82E-31
1511,0.15,1,0,0,6.40E-34
1512,0.15,1,0,0,2.61E-22
1513,0.15,2,0,0,4.19E-25
1514,0.05,3,0,0,4.34E-56
1515,0,17,0,0,1.08E-14
1516,0.05,15,0,0,1.10E-14
1517,0.05,3,0,0,120
1518,0.05,1,0,0,120
1519,0,0,0,0,120
1520,0,0,0,0,120
1521,0,0,0,0,120
1522,0.05,0,0,0,3.97E-15
1523,0.05,0,0,0,483
1524,0,0,0,0,483
1525,0,0,0,0,60
1526,0,0,0,0,1.33E-19
1527,0.05,1,0,0,1266
1528,0.05,0,0,0,1266
1529,0,0,0,0,1266
1530,0.05,0,0,0,1.35E-80
1531,0.05,0,0,0,6.44E-48
1532,0.35,0,0,0,1.16E-37
1533,0.15,0,0,0,9.37E-40
1534,0.05,0,0,0,9.89E-05
1535,0,0,0,0,709
1536,0,0,0,0,709
1537,0,0,0,0,771
1538,0.05,0,0,0,9.00E-16
1539,0.15,0,0,0,1.85E-52
1540,0.15,1,0,0,1.23E-72
1541,0.05,1,0,0,9.72E-66
1542,0.05,2,0,0,8.50E-67
1543,0,39,0,0,1.02E-39
1544,0,15,0,0,6.81E-10
1545,0.05,0,0,0,120
1546,0,0,0,0,120
1547,0,0,0,0,120
1548,0.05,0,0,0,120
1549,0.05,0,0,0,483
1550,0,0,0,0,483
1551,0,0,0,0,60
1552,0.05,0,0,0,3.46E-22
1553,0.15,0,0,0,1266
1554,0,0,0,1,1266
1555,0,1,0,0,120
1556,0,0,0,0,120
1557,0.05,0,0,0,120
1558,0.05,0,0,0,483
1559,0,0,0,0,483
1560,0,0,0,0,60
1561,0.05,0,0,0,0.017828122
1562,0.15,0,0,0,858
1563,0.15,0,0,0,1266
1564,0.05,0,0,0,6.43E-62
1565,0.05,0,0,0,4.42E-20
1566,0.35,0,0,0,709
1567,0.15,0,0,0,7.11E-08
1568,0.05,0,0,0,709
1569,0,0,0,0,709
1570,0,0,0,0,771
1571,0.05,0,0,0,771
1572,0.15,4,0,0,5.26E-36
1573,0.05,6,0,0,9.44E-74
1574,0.05,6,0,0,5.31E-112
1575,0,6,0,0,6.40E-13
1576,0,8,0,0,1.78E-13
1577,0,7,0,0,1.07E-20
1578,0.05,2,0,0,483
1579,0,0,0,0,60
1580,0.05,0,0,0,60
1581,0.05,0,0,0,858
1582,0,0,0,0,1266
1583,0,0,0,0,2.00E-69
1584,0,0,0,0,3.33E-32
1585,0,0,0,0,1.20E-20
1586,0.35,0,0,0,709
1587,0.05,0,0,0,709
1588,0,0,0,0,709
1589,0.05,3,0,0,0.106132215
1590,0.15,15,0,0,2.23E-34
1591,0.05,20,0,0,1.02E-54
1592,0,19,0,0,1.26E-119
1593,0,29,0,0,1.49E-119
1594,0,21,0,0,6.48E-173
1595,0,34,0,0,4.72E-163
1596,0,0,0,0,2.43E-100
1597,0,0,0,0,2.24E-61
1598,0,0,0,0,1.90E-34
1599,0,61,0,0,1.54E-34
1600,0,31,0,0,0.004185342
1601,0.05,10,0,0,483
1602,0.05,0,0,0,60
1603,0.15,0,0,0,0.076348689
1604,0.15,0,0,0,7.789853009
1605,0,0,0,0,1266
1606,0.05,0,0,0,0.403924867
1607,0.05,0,0,0,709
1608,0.05,1,0,0,709
1609,0.15,12,0,0,1.85E-23
1610,0.05,24,0,0,1.41E-60
1611,0,5,0,0,0
1612,0,3,0,0,0
1613,0,12,0,0,0
1614,0,1,0,0,1.26E-37
1615,0,18,0,0,1.10E-44
1616,0,2,0,0,0
1617,0,1,0,0,0
1618,0,7,0,0,0
1619,0,16,0,0,0
1620,0.05,9,0,0,1826
1621,0,6,0,1,1826
1622,0.05,40,0,0,4.71E-05
1623,0,159,0,0,2.77E-99
1624,0,150,0,0,8.72E-71
1625,0,123,0,0,1.08E-41
1626,0,129,0,0,5.15E-38
1627,0.05,11,0,0,26.05456678
1628,0.15,3,0,0,1826
1629,0.05,0,0,0,1826
1630,0.05,0,0,0,1826
1631,0.15,0,0,0,9.23E-09
1632,0.15,0,0,0,2.31E-09
1633,0,0,0,0,2563
1634,0,45,0,0,1.84E-95
1635,0.35,23,0,0,3.30E-54
1636,0.05,4,0,0,1.86E-12
1637,0,3,0,0,698
1638,0,8,0,0,3.07E-76
1639,0,11,0,0,4.01E-76
1640,0,32,0,0,2.52E-85
1641,0,25,0,0,1.96E-139
1642,0,38,0,0,6.29E-121
1643,0,35,0,0,1.56E-39
1644,0,11,0,0,2.29E-21
1645,0,0,0,0,6.98E-21
1646,0.15,0,0,0,6.59E-30
1647,0.15,0,0,0,0.002255776
1648,0,0,0,0,309
1649,0,0,0,0,5.22E-165
1650,0,0,0,0,4.45E-124
1651,0,0,0,0,1.49E-85
1652,0,0,0,0,1.79E-137
1653,0,0,0,0,4.81E-94
1654,0,34,0,0,1.79E-21
1655,0,11,0,0,1029
1656,0.05,1,0,0,1029
1657,0.05,0,0,0,1029
1658,0.15,0,0,0,1029
1659,0,0,0,0,1029
1660,0,77,0,0,2890
1661,0,77,0,0,2890
1662,0,66,0,0,2563
1663,0,0,0,0,2563
1664,0,1,0,0,2.45E-116
1665,0,1,0,0,6.73E-74
1666,0.05,0,0,0,1.40E-31
1667,0.15,0,0,0,13791
1668,0.05,0,0,0,13791
1669,0,85,0,0,1.23E-210
1670,0,29,0,0,8.74E-169
1671,0,2,0,0,1.41E-127
1672,0,2,0,0,3.04E-86
1673,0,1,0,0,1.04E-46
1674,0.05,0,0,0,7.89E-08
1675,0.15,0,0,0,13791
1676,0.15,54,0,0,1.63E-18
1677,0.05,91,0,0,2.93E-52
1678,0,1,0,0,2.69E-06
1679,0,0,0,0,13791
1680,0,0,0,0,13791
1681,0,0,0,0,1.29E-50
1682,0,0,0,0,3.48E-07
1683,0.05,0,0,0,709
1684,0,1,0,0,709
1685,0,0,0,0,709
1686,0,0,0,0,709
1687,0.15,18,0,0,0.011058286
1688,0.05,29,0,0,9.00E-43
1689,0,5,0,0,0
1690,0,0,0,0,0
1691,0,5,0,0,0
1692,0,21,0,0,0
1693,0,45,0,0,0
1694,0.05,24,0,0,0.001721191
1695,0,4,0,0,5.94E-33
1696,0,1,0,0,1.08E-32
1697,0,19,0,0,3.96E-50
1698,0,31,0,0,2.69E-104
1699,0,41,0,0,3.59E-80
1700,0,0,0,0,7.68E-158
1701,0,0,0,0,1.91E-114
1702,0,0,0,0,4.32E-71
1703,0,0,0,0,6.08E-28
1704,0,0,0,0,5865.990455
1705,0.05,0,0,0,11254
1706,0,0,0,0,3.99E-17
1707,0,0,0,0,1.22E-26
1708,0,0,0,0,1.66E-51
1709,0,0,0,0,1.05E-137
1710,0,0,0,0,2.21E-94
1711,0,0,0,0,3.15E-51
1712,0,0,0,0,3.68E-10
1713,0.05,1,0,0,709
1714,0.05,2,0,0,709
1715,0.05,2,0,0,709
1716,0.05,14,0,0,709
1717,0.05,19,0,0,7.68E-18
1718,0.05,27,0,0,8.70E-60
1719,0,0,0,0,0
1720,0,0,0,0,0
1721,0,2,0,0,0
1722,0,11,0,0,0
1723,0,26,0,0,0
1724,0.05,16,0,0,1826
1725,0,2,0,0,1826
1726,0,4,0,0,1826
1727,0.15,4,0,0,1826
1728,0,1,0,0,1826
1729,0,16,0,0,1.69E-34
1730,0,54,0,0,2.14E-27
1731,0,19,0,0,9.32E-14
1732,0,4,0,0,1029
1733,0.05,1,0,0,1029
1734,0,0,0,0,1029
1735,0,0,0,0,1029
1736,0,0,0,0,1029
1737,0,0,0,0,4.78E-108
1738,0,0,0,0,1.02E-64
1739,0,0,0,0,2.16E-21
1740,0.05,0,0,0,11254
1741,0,0,0,0,11254
1742,0.05,0,0,0,11254
1743,0.05,0,0,0,30.81399284
1744,0,0,0,0,1.15E-42
1745,0,0,0,0,5.82E-107
1746,0,0,0,0,5.91E-71
1747,0,0,0,0,5.83E-42
1748,0,0,0,0,2.90E-33
1749,0,2,0,0,3.41E-32
1750,0,2,0,0,4.55E-32
1751,0,17,0,0,0.005184016
1752,0.05,1,0,0,2.225792565
1753,0.05,6,0,0,7.48E-08
1754,0,86,0,0,1.67E-73
1755,0,91,0,0,1.13E-65
1756,0,45,0,0,1.51E-32
1757,0,73,0,0,6.22E-51
1758,0.15,5,0,0,1826
1759,0.05,0,0,0,1826
