PUID,sg,trawl,sewage,farms,settle
938,0.05,1,0,0,164.1897446
939,0,8,0,0,0.014034385
940,0,5,0,0,3.887044348
941,0,2,0,0,5.570528922
942,0,1,0,0,28.37816641
943,0,17,0,0,10.98960395
944,0,1,0,0,5.467540087
945,0,1,0,0,1092
946,0.05,0,0,0,1092
947,0.05,0,0,0,1092
948,0.05,0,0,0,1092
949,0.05,0,0,0,386.1842892
950,0.05,0,0,0,190.1547123
951,0.05,0,0,0,905.8839038
952,0.05,0,0,0,1092
953,0.05,0,0,0,505
954,0.05,0,0,0,1092
955,0.05,0,0,0,685
956,0,0,0,0,685
957,0,0,0,0,685
958,0,0,0,0,685
959,0.05,0,0,0,38.0066616
960,0.05,0,0,0,79.18266664
961,0.05,0,0,0,94.30547062
962,0.05,0,0,0,51.87734596
963,0.05,0,0,0,1020
964,0.05,0,0,0,1020
965,0,0,0,0,368
966,0,0,0,0,368
967,0,0,0,0,368
968,0,0,0,0,168.831291
969,0,0,0,0,368
970,0,0,0,0,368
971,0,0,0,0,5.241111676
972,0,0,0,0,0.003645428
973,0,12,0,0,4.00E-13
974,0.05,9,0,0,8.81E-09
975,0.35,2,0,0,0.00019396
976,0.35,2,0,0,4.272252485
977,0.15,0,0,0,272
978,0,0,0,0,545
979,0,5,0,0,545
980,0.05,32,0,0,18.41655436
981,0,49,0,0,0.088260786
982,0,13,0,0,0.219250748
983,0.05,5,0,0,354
984,0,0,0,0,354
985,0,0,0,0,354
986,0.15,0,0,0,1826
987,0,0,0,1,1826
988,0,0,0,0,1826
989,0.15,0,0,0,1826
990,0,0,0,0,1826
991,0.05,2,0,0,1826
992,0,6,0,0,5.223964744
993,0,3,0,0,4.246218302
994,0,0,0,0,1092
995,0.05,0,0,0,1092
996,0,0,0,0,1092
997,0,0,0,0,1092
998,0,0,0,0,1092
999,0,0,0,0,1092
1000,0.05,0,0,0,46.82092209
1001,0.05,0,0,0,1092
1002,0,0,0,0,1092
1003,0.05,0,0,0,1092
1004,0,0,0,0,1092
1005,0,0,0,0,1092
1006,0,0,0,0,7.427748899
1007,0,0,0,0,8.542578021
1008,0,0,0,0,2.802256344
1009,0,0,0,0,0.013067612
1010,0,0,0,0,0.160178836
1011,0,0,0,0,1.474548558
1012,0,0,0,0,194.5686281
1013,0.05,0,0,0,1020
1014,0,0,0,0,368
1015,0,0,0,0,368
1016,0,0,0,0,368
1017,0,0,0,0,368
1018,0,0,0,0,0.024536878
1019,0,0,0,0,1.357115969
1020,0.15,0,0,0,334
1021,0.05,0,0,0,334
1022,0.05,0,0,0,384
1023,0,0,0,0,1287
1024,0.05,0,0,0,1287
1025,0.15,0,0,0,2.716442078
1026,0.15,0,0,0,0.000531822
1027,0.05,0,0,0,2.38E-05
1028,0,0,0,0,2.83E-06
1029,0,14,0,0,2.10E-13
1030,0.05,9,0,0,3.54E-09
1031,0.35,2,0,0,4.93E-05
1032,0.35,2,0,0,0.392195296
1033,0.15,2,0,0,272
1034,0,0,0,0,700
1035,0,0,0,0,181
1036,0.05,0,0,0,181
1037,0,25,0,0,3.4288138
1038,0,55,0,0,0.005699895
1039,0,5,0,0,25.65488272
1040,0,0,0,0,354
1041,0,0,0,0,354
1042,0.15,0,0,0,354
1043,0,0,0,0,231.6484093
1044,0,0,0,0,412.2030473
1045,0.05,0,0,0,292.7154446
1046,0,0,0,0,1826
1047,0.05,5,0,0,367.4022127
1048,0,7,0,0,7.590237845
1049,0,34,0,0,0.001387482
1050,0,7,0,0,2.339303337
1051,0,0,0,0,1092
1052,0.05,0,0,0,1092
1053,0,0,0,0,1092
1054,0,0,0,0,1092
1055,0,0,0,0,1092
1056,0.05,0,0,0,14.06267721
1057,0.05,0,0,0,135.0595992
1058,0.05,0,0,0,1092
1059,0.05,0,0,0,340.7326862
1060,0,0,0,0,62.52595133
1061,0,0,0,0,85.73422948
1062,0,0,0,0,0.807947331
1063,0,0,0,0,0.000387832
1064,0,0,0,0,0.489980898
1065,0,0,0,0,80.61113701
1066,0.05,0,0,0,1020
1067,0.05,0,0,0,1020
1068,0.05,0,0,0,1020
1069,0,0,0,0,1020
1070,0,0,0,0,368
1071,0,0,0,0,0.143152851
1072,0,0,0,0,13.05307229
1073,0.15,0,0,0,334
1074,0.05,0,0,0,334
1075,0,0,0,0,334
1076,0.05,0,0,0,1287
1077,0.15,0,0,0,6.208096742
1078,0.15,0,0,0,0.002732958
1079,0.15,0,0,0,2.02E-06
1080,0.05,0,0,0,1.20E-09
1081,0,18,0,0,1.90E-11
1082,0.05,12,0,0,1.72E-07
1083,0.35,3,0,0,0.000446242
1084,0.35,2,0,0,0.370137096
1085,0.35,0,0,0,700
1086,0.05,0,0,0,700
1087,0,0,0,0,1237
1088,0.05,0,0,0,181
1089,0.05,4,0,0,16.65872974
1090,0,25,0,0,0.148051403
1091,0,7,0,0,0.99584169
1092,0.05,3,0,0,354
1093,0.05,1,0,0,354
1094,0,0,0,0,0.809112319
1095,0,3,0,0,0.534774448
1096,0,7,0,0,0.813830685
1097,0,32,0,0,0.001405526
1098,0,7,0,0,0.190760684
1099,0,0,0,0,1092
1100,0.05,0,0,0,1092
1101,0,0,0,0,1092
1102,0.05,0,0,0,108.6963273
1103,0.05,0,0,0,1092
1104,0,0,0,0,1092
1105,0.05,0,0,0,1092
1106,0,0,0,0,73.39201241
1107,0.05,0,0,0,0.202250274
1108,0,0,0,0,1.669503299
1109,0,0,0,0,1.182632287
1110,0,0,0,0,0.002987537
1111,0,0,0,0,8.828246282
1112,0.05,0,0,0,1020
1113,0,0,0,0,1020
1114,0,0,0,0,1020
1115,0,0,0,0,1020
1116,0,0,0,0,8.657687762
1117,0.15,0,0,0,334
1118,0.05,0,0,0,334
1119,0.05,0,0,0,341
1120,0.15,0,0,0,1.226777736
1121,0.15,0,0,0,6.62E-05
1122,0.15,0,0,0,3.33E-09
1123,0.05,0,0,0,1.47E-12
1124,0,0,0,0,14.52707301
1125,0.15,0,0,0,422.3266793
1126,0.05,0,0,0,334
1127,0,0,0,0,341
1128,0.15,0,0,0,2.392269453
1129,0.15,0,0,0,0.000108609
1130,0.15,0,0,0,4.93E-09
1131,0.05,0,0,0,2.24E-13
1132,0,0,0,0,1.02E-17
1133,0,9,0,0,2.85E-06
1134,0.05,3,0,0,0.061571626
1135,0.35,0,0,0,555.7523627
1136,0.15,0,0,0,700
1137,0,0,0,0,700
1138,0,1,0,0,1237
1139,0.05,1,0,0,45.94935689
1140,0,5,0,0,1.671317328
1141,0,25,0,0,0.021994038
1142,0,4,0,0,3.481847045
1143,0,4,0,0,3.373045415
1144,0,49,0,0,2.027106496
1145,0,10,0,0,30.95876496
1146,0,0,0,0,14.05540356
1147,0.05,0,0,0,1092
1148,0.05,0,0,0,1092
1149,0,0,0,0,22.42649237
1150,0,0,0,0,1.196622681
1151,0.05,0,0,0,1092
1152,0,0,0,0,1092
1153,0,0,0,0,1092
1154,0.05,0,0,0,1092
1155,0.05,0,0,0,99.95620662
1156,0,0,0,0,0.004538005
1157,0,0,0,0,14.460198
1158,0.05,0,0,1,1020
1159,0,0,0,0,1020
1160,0,0,0,0,168.0361994
1161,0.15,0,0,0,680
1162,0.05,0,0,0,680
1163,0,0,0,0,334
1164,0.05,0,0,0,720
1165,0.15,0,0,0,0.239716037
1166,0.15,0,0,0,4.13E-05
1167,0.15,0,0,0,2.73E-09
1168,0.05,0,0,0,1.46E-13
1169,0,0,0,0,7.30E-18
1170,0,16,0,0,3.22E-11
1171,0.05,13,0,0,3.64E-07
1172,0.35,4,0,0,0.00149352
1173,0.35,0,0,0,1.4708206
1174,0.35,0,0,0,700
1175,0.15,0,0,0,700
1176,0.05,0,0,0,700
1177,0,0,0,0,700
1178,0,0,0,0,1237
1179,0,1,0,0,1237
1180,0.05,2,0,0,448.7197681
1181,0,4,0,0,1.475054436
1182,0,8,0,0,0.211610721
1183,0,3,0,0,409.0645883
1184,0,0,0,0,1826
1185,0,12,0,0,1.32E-10
1186,0.05,7,0,0,2.90E-06
1187,0.35,3,0,0,0.063805323
1188,0.35,0,0,0,700
1189,0.05,0,0,0,700
1190,0,1,0,0,1237
1191,0.05,2,0,0,1237
1192,0.05,2,0,0,1237
1193,0,2,0,0,0.064472556
1194,0,0,0,0,231.708719
1195,0,7,0,0,167.527185
1196,0,49,0,0,330.7253911
1197,0.05,2,0,0,1092
1198,0.05,0,0,0,1092
1199,0,0,0,0,1092
1200,0.05,3,0,0,190.5626488
1201,0,8,0,0,0.046719517
1202,0,8,0,0,0.694739299
1203,0,5,0,0,1092
1204,0,0,0,0,1092
1205,0,0,0,0,1092
1206,0,0,0,0,1092
1207,0.05,0,0,0,88.60133859
1208,0,0,0,0,0.004347254
1209,0,0,0,0,7.46083169
1210,0.05,0,0,0,394
1211,0.05,0,0,0,394
1212,0,0,0,0,1826
1213,0,6,0,0,1826
1214,0,47,0,0,1.393008403
1215,0,25,0,0,1092
1216,0.05,0,0,0,1092
1217,0.05,5,0,0,1092
1218,0,13,0,0,6.421033573
1219,0,15,0,0,80.9934659
1220,0.05,4,0,0,1092
1221,0.05,1,0,0,1092
1222,0.05,0,0,0,133.9720447
1223,0,0,0,0,0.079580818
1224,0,0,0,0,0.004668721
1225,0.05,0,0,0,102.8354265
1226,0.05,0,0,0,394
1227,0,10,0,0,120
1228,0,5,0,0,120
1229,0,13,0,0,0.708926718
1230,0,4,0,0,17.33471141
1231,0,0,0,0,0.000334897
1232,0.05,0,0,0,7.376590401
1233,0.35,0,0,0,709
1234,0.35,0,0,0,121.4871537
1235,0.05,0,0,0,709
1236,0,0,0,0,709
1237,0,0,0,0,709
1238,0.05,0,0,0,709
1239,0.15,5,0,0,11.62756834
1240,0.05,9,0,0,0.008104497
1241,0,1,0,0,1826
1242,0,10,0,0,660.3381724
1243,0,28,0,0,4.021594617
1244,0.05,41,0,0,1092
1245,0,0,0,0,1092
1246,0.05,1,0,0,1092
1247,0.05,3,0,0,1092
1248,0,16,0,0,2.289140769
1249,0,18,0,0,6.732350474
1250,0.05,4,0,0,1092
1251,0,1,0,0,1092
1252,0,0,0,0,1092
1253,0.05,0,0,0,1092
1254,0,0,0,0,1.26764541
1255,0,0,0,0,0.000233894
1256,0,0,0,0,0.004623887
1257,0,0,0,0,95.00618904
1258,0.05,0,0,0,394
1259,0,0,0,0,0.683946075
1260,0.15,0,0,0,680
1261,0.05,0,0,0,680
1262,0,0,0,0,402
1263,0.05,0,0,0,80.24253195
1264,0.15,0,0,0,0.016175194
1265,0.15,0,0,0,2.20E-06
1266,0.15,0,0,0,1.78E-10
1267,0.05,0,0,0,8.54E-15
1268,0,1,0,0,7.67E-19
1269,0.05,18,0,0,1.10E-09
1270,0.35,3,0,0,1.18E-06
1271,0.35,0,0,0,0.001736636
1272,0.35,0,0,0,0.072071545
1273,0.05,0,0,0,0.858379623
1274,0.15,0,0,0,3.476529711
1275,0.15,0,0,0,114.9184281
1276,0.15,0,0,0,700
1277,0,1,0,0,1237
1278,0,2,0,0,1237
1279,0.05,2,0,0,522.0359671
1280,0,3,0,0,1.348614888
1281,0,7,0,0,328.7341919
1282,0,0,0,0,1826
1283,0,0,0,0,9.115835456
1284,0,4,0,0,14.37075245
1285,0,4,0,0,13.66788692
1286,0,8,0,0,6.188478868
1287,0,12,0,0,5.44E-18
1288,0,24,0,0,1.50E-15
1289,0,72,0,0,6.34E-14
1290,0,7,0,0,1.118247632
1291,0,7,0,0,7.76E-06
1292,0,3,0,0,13791
1293,0,0,0,0,2890
1294,0,52,0,0,0.050170279
1295,0,27,0,0,0.059153451
1296,0,4,0,0,0.002362722
1297,0,0,0,0,0.000346079
1298,0,0,0,0,0.151269289
1299,0.05,0,0,0,70.23572971
1300,0.05,0,0,0,394
1301,0,0,0,0,394
1302,0,1,0,0,1826
1303,0,38,0,0,1.500895697
1304,0,12,0,0,0.052830394
1305,0,6,0,0,2.492205736
1306,0,14,0,0,2.373662846
1307,0,27,0,0,0.09388977
1308,0,12,0,0,0.201267413
1309,0,4,0,0,0.087382426
1310,0,0,0,0,0.000258801
1311,0,0,0,0,0.481274819
1312,0.05,0,0,0,366.5115697
1313,0.05,0,0,0,394
1314,0,0,0,0,394
1315,0,0,0,0,60.50580979
1316,0.15,0,0,0,680
1317,0,0,0,0,680
1318,0,0,0,0,402
1319,0.05,0,0,0,10.51220632
1320,0.15,0,0,0,0.000477253
1321,0.15,0,0,0,2.17E-08
1322,0.05,0,0,0,3.18E-12
1323,0,4,0,0,4.32E-16
1324,0,14,0,0,9.39E-13
1325,0.05,3,0,0,1.31E-09
1326,0.05,0,0,0,2.80E-07
1327,0.05,0,0,0,6.46E-06
1328,0,0,0,0,3.90E-05
1329,0.05,0,0,0,0.000240353
1330,0.05,0,0,0,0.013148135
1331,0.05,3,0,0,1.445983611
1332,0.05,4,0,0,23.81658853
1333,0,5,0,0,21.38532355
1334,0,4,0,0,1.362265337
1335,0,0,0,0,1826
1336,0,0,0,0,1826
1337,0,1,0,0,1826
1338,0,0,0,0,109.5832789
1339,0.05,0,0,0,680
1340,0,0,0,0,680
1341,0,0,0,0,1185
1342,0.05,0,0,0,596
1343,0.15,0,0,0,0.319988286
1344,0.15,0,0,0,5.00E-05
1345,0,0,0,0,4.28E-09
1346,0,0,0,0,11.96734629
1347,0.15,0,0,0,680
1348,0,0,0,0,680
1349,0,0,0,0,680
1350,0.05,0,0,0,680
1351,0.15,0,0,0,444.2347218
1352,0,0,0,0,1185
1353,0,0,0,0,596
1354,0.15,0,0,0,7.631914454
1355,0.15,1,0,0,0.002415721
1356,0.05,1,0,0,2.83E-07
1357,0,4,0,0,5.42E-11
1358,0,26,0,0,483
1359,0.05,8,0,0,483
1360,0,3,0,0,0.123745116
1361,0,0,0,0,8.41E-05
1362,0.05,0,0,0,0.033318807
1363,0.15,0,0,0,23.09645563
1364,0.05,0,0,0,394
1365,0,0,0,0,394
1366,0,0,0,0,0.038416282
1367,0,0,0,0,100.8080081
1368,0.05,0,0,0,680
1369,0.05,0,0,0,680
1370,0.15,0,0,0,129.0980345
1371,0.15,0,0,0,322.7986642
1372,0.35,0,0,0,88.48786499
1373,0.35,0,0,0,1129.133377
1374,0,0,0,0,1185
1375,0,0,0,0,1442
1376,0.05,0,0,0,621
1377,0.15,0,0,0,0.253506474
1378,0.05,1,0,0,1.15E-05
1379,0,1,0,0,2.11E-09
1380,0,5,0,0,483
1381,0.05,0,0,0,483
1382,0.05,0,0,0,3.149852017
1383,0,5,0,0,3.588110187
1384,0,18,0,0,10.58041503
1385,0,24,0,0,8.265457025
1386,0,0,0,0,0.003591602
1387,0.15,0,0,0,0.005510252
1388,0.15,0,0,0,0.181815657
1389,0.05,0,0,0,394
1390,0,0,0,0,394
1391,0,1,0,0,0.082333351
1392,0.05,0,0,0,0.612843703
1393,0.05,0,0,0,483
1394,0,0,0,0,483
1395,0,0,0,0,483
1396,0,4,0,0,483
1397,0,19,0,0,183.0134511
1398,0,26,0,0,10.15341372
1399,0,34,0,0,0.003576625
1400,0,0,0,0,1.476250987
1401,0,0,0,0,24.86042262
1402,0,0,0,0,79.11030039
1403,0.05,0,0,0,62.03409084
1404,0.15,0,0,0,464.4344416
1405,0.05,0,0,0,2561
1406,0,0,1,0,2561
1407,0,0,0,0,823
1408,0.15,0,0,0,29.43095266
1409,0.15,0,0,0,0.053001197
1410,0,3,0,0,5.49E-06
1411,0.05,0,0,0,0.000911556
1412,0.35,0,0,0,7.087003187
1413,0.35,0,0,0,23.90254164
1414,0.35,0,0,0,3.562161618
1415,0.35,0,0,0,0.001168532
1416,0.15,0,0,0,0.004691021
1417,0.05,0,0,0,12.70107263
1418,0,0,0,0,901
1419,0.05,0,0,0,907
1420,0.15,5,0,0,0.183646135
1421,0.05,6,0,0,3.45E-05
1422,0,0,0,0,0.304475441
1423,0,0,0,0,483
1424,0,0,0,0,483
1425,0,0,0,0,483
1426,0,2,0,1,483
1427,0,2,0,0,60
1428,0,14,0,0,60
1429,0,27,0,0,1.721420672
1430,0,35,0,0,0.010820165
1431,0,1,0,0,2.803749537
1432,0,0,0,0,6.596723499
1433,0,0,0,0,9.045466656
1434,0,0,0,0,12.29264649
1435,0,0,0,0,1163.259539
1436,0,0,0,0,2561
1437,0.05,0,0,0,2561
1438,0.05,0,0,0,2561
1439,0.05,0,0,0,2561
1440,0,0,0,0,2561
1441,0,0,0,0,2561
1442,0.05,0,0,0,0.000760464
1443,0.15,0,0,0,0.001085174
1444,0.35,0,0,0,0.000431543
1445,0.35,0,0,0,2.57E-06
1446,0.35,0,0,0,2.07E-05
1447,0.05,0,0,0,0.217294257
1448,0,0,0,0,901
1449,0,0,0,0,901
1450,0,0,0,0,907
1451,0.05,1,0,0,150.4348423
1452,0.15,7,0,0,0.025436257
1453,0.05,8,0,0,2.55E-06
1454,0,0,0,0,120
1455,0,0,0,0,120
1456,0,0,0,0,483
1457,0.05,0,0,0,483
1458,0.05,0,0,0,483
1459,0,0,0,0,483
1460,0,0,0,0,60
1461,0,1,0,0,60
1462,0,8,0,0,60
1463,0,18,0,0,19.05852171
1464,0,34,0,0,0.010843786
1465,0,17,0,0,1.590501196
1466,0,5,0,0,263.0566994
1467,0.05,0,0,0,1266
1468,0.05,0,0,0,2561
1469,0.05,0,0,0,2561
1470,0.05,0,0,0,2561
1471,0.05,0,0,0,2561
1472,0,0,0,0,2561
1473,0.05,0,0,0,4.93E-08
1474,0.15,0,0,0,2.38E-08
1475,0.35,0,0,0,8.35E-10
1476,0.35,0,0,0,9.70E-07
1477,0.05,0,0,0,0.01027821
1478,0,0,0,0,150.2134607
1479,0,0,0,0,771
1480,0,0,1,0,771
1481,0,0,0,0,11254
1482,0,0,0,0,11254
1483,0.05,1,0,0,907
1484,0.05,0,0,0,907
1485,0.15,2,0,0,0.301095715
1486,0.05,9,0,0,0.000143894
1487,0.05,5,0,0,120
1488,0,0,0,0,120
1489,0,0,0,0,120
1490,0,0,0,0,120
1491,0,0,0,0,120
1492,0,0,0,0,183.2133085
1493,0.05,0,0,0,483
1494,0,0,0,0,60
1495,0,1,0,0,60
1496,0,6,0,0,0.407725858
1497,0,6,0,0,4.431612153
1498,0,8,0,0,70.93433008
1499,0.05,7,0,0,1266
1500,0.05,3,0,0,1266
1501,0,0,0,0,1266
1502,0.05,0,0,0,5.36E-09
1503,0.15,0,0,0,9.84E-07
1504,0.35,0,0,0,3.38E-06
1505,0.35,0,0,0,0.000127155
1506,0.05,0,0,0,1.002049864
1507,0,0,0,0,709
1508,0,0,0,0,771
1509,0.05,0,0,0,771
1510,0.05,0,0,0,4.261501051
1511,0.15,1,0,0,0.220038037
1512,0.15,1,0,0,3.188136096
1513,0.15,2,0,0,1.675346688
1514,0.05,3,0,0,0.001335315
1515,0,17,0,0,2.982709989
1516,0.05,15,0,0,2.98734712
1517,0.05,3,0,0,120
1518,0.05,1,0,0,120
1519,0,0,0,0,120
1520,0,0,0,0,120
1521,0,0,0,0,120
1522,0.05,0,0,0,9.450199255
1523,0.05,0,0,0,483
1524,0,0,0,0,483
1525,0,0,0,0,60
1526,0,0,0,0,0.516276689
1527,0.05,1,0,0,1266
1528,0.05,0,0,0,1266
1529,0,0,0,0,1266
1530,0.05,0,0,0,3.79E-06
1531,0.05,0,0,0,0.007021927
1532,0.35,0,0,0,0.074494389
1533,0.15,0,0,0,0.045999113
1534,0.05,0,0,0,146.2587224
1535,0,0,0,0,709
1536,0,0,0,0,709
1537,0,0,0,0,771
1538,0.05,0,0,0,12.40972836
1539,0.15,0,0,0,0.002660432
1540,0.15,1,0,0,2.96E-05
1541,0.05,1,0,0,0.000144741
1542,0.05,2,0,0,0.000113444
1543,0,39,0,0,0.009381309
1544,0,15,0,0,9.007091473
1545,0.05,0,0,0,120
1546,0,0,0,0,120
1547,0,0,0,0,120
1548,0.05,0,0,0,120
1549,0.05,0,0,0,483
1550,0,0,0,0,483
1551,0,0,0,0,60
1552,0.05,0,0,0,0.28464046
1553,0.15,0,0,0,1266
1554,0,0,0,1,1266
1555,0,1,0,0,120
1556,0,0,0,0,120
1557,0.05,0,0,0,120
1558,0.05,0,0,0,483
1559,0,0,0,0,483
1560,0,0,0,0,60
1561,0.05,0,0,0,26.63463101
1562,0.15,0,0,0,858
1563,0.15,0,0,0,1266
1564,0.05,0,0,0,0.000279517
1565,0.05,0,0,0,4.266847431
1566,0.35,0,0,0,709
1567,0.15,0,0,0,70.91926451
1568,0.05,0,0,0,709
1569,0,0,0,0,709
1570,0,0,0,0,771
1571,0.05,0,0,0,771
1572,0.15,4,0,0,0.117605851
1573,0.05,6,0,0,1.98E-05
1574,0.05,6,0,0,2.96E-09
1575,0,6,0,0,4.486342325
1576,0,8,0,0,3.947232126
1577,0,7,0,0,2.62161524
1578,0.05,2,0,0,483
1579,0,0,0,0,60
1580,0.05,0,0,0,60
1581,0.05,0,0,0,858
1582,0,0,0,0,1266
1583,0,0,0,0,4.96E-05
1584,0,0,0,0,0.261715544
1585,0,0,0,0,3.744602712
1586,0.35,0,0,0,709
1587,0.05,0,0,0,709
1588,0,0,0,0,709
1589,0.05,3,0,0,293.8774986
1590,0.15,15,0,0,0.158615913
1591,0.05,20,0,0,0.001466562
1592,0,19,0,0,1.11E-09
1593,0,29,0,0,1.13E-09
1594,0,21,0,0,5.21E-15
1595,0,34,0,0,1.94E-14
1596,0,0,0,0,4.02E-08
1597,0,0,0,0,0.00031669
1598,0,0,0,0,0.156108798
1599,0,61,0,0,0.10821801
1600,0,31,0,0,150.5655132
1601,0.05,10,0,0,483
1602,0.05,0,0,0,60
1603,0.15,0,0,0,30.80465034
1604,0.15,0,0,0,536.1563888
1605,0,0,0,0,1266
1606,0.05,0,0,0,335.9012892
1607,0.05,0,0,0,709
1608,0.05,1,0,0,709
1609,0.15,12,0,0,1.960674536
1610,0.05,24,0,0,0.000380696
1611,0,5,0,0,1.43E-50
1612,0,3,0,0,1.09E-51
1613,0,12,0,0,4.01E-53
1614,0,1,0,0,0.07508928
1615,0,18,0,0,0.014776008
1616,0,2,0,0,4.43E-34
1617,0,1,0,0,7.34E-35
1618,0,7,0,0,7.54E-36
1619,0,16,0,0,6.23E-37
1620,0.05,9,0,0,1826
1621,0,6,0,1,1826
1622,0.05,40,0,0,318.1435096
1623,0,159,0,0,1.20E-07
1624,0,150,0,0,8.50E-05
1625,0,123,0,0,0.068981566
1626,0,129,0,0,0.160890231
1627,0.05,11,0,0,1193.820636
1628,0.15,3,0,0,1826
1629,0.05,0,0,0,1826
1630,0.05,0,0,0,1826
1631,0.15,0,0,0,135.4809529
1632,0.15,0,0,0,117.9438757
1633,0,0,0,0,2563
1634,0,45,0,0,5.49E-07
1635,0.35,23,0,0,0.001626693
1636,0.05,4,0,0,24.34792439
1637,0,3,0,0,698
1638,0,8,0,0,2.42E-05
1639,0,11,0,0,2.49E-05
1640,0,32,0,0,2.99E-06
1641,0,25,0,0,4.45E-12
1642,0,38,0,0,3.16E-10
1643,0,35,0,0,0.034274781
1644,0,11,0,0,2.246938692
1645,0,0,0,0,2.511528806
1646,0.15,0,0,0,0.048107772
1647,0.15,0,0,0,237.3931326
1648,0,0,0,0,309
1649,0,0,0,0,1.65E-13
1650,0,0,0,0,2.05E-09
1651,0,0,0,0,1.46E-05
1652,0,0,0,0,7.78E-12
1653,0,0,0,0,1.71E-07
1654,0,34,0,0,4.32909724
1655,0,11,0,0,1029
1656,0.05,1,0,0,1029
1657,0.05,0,0,0,1029
1658,0.15,0,0,0,1029
1659,0,0,0,0,1029
1660,0,77,0,0,2890
1661,0,77,0,0,2890
1662,0,66,0,0,2563
1663,0,0,0,0,2563
1664,0,1,0,0,1.46E-08
1665,0,1,0,0,0.000256108
1666,0.05,0,0,0,4.368598228
1667,0.15,0,0,0,13791
1668,0.05,0,0,0,13791
1669,0,85,0,0,5.43E-18
1670,0,29,0,0,8.31E-14
1671,0,2,0,0,1.10E-09
1672,0,2,0,0,1.49E-05
1673,0,1,0,0,0.134126555
1674,0.05,0,0,0,1035.906529
1675,0.15,0,0,0,13791
1676,0.15,54,0,0,9.926578136
1677,0.05,91,0,0,0.004189888
1678,0,1,0,0,1474.653734
1679,0,0,0,0,13791
1680,0,0,0,0,13791
1681,0,0,0,0,0.00377345
1682,0,0,0,0,83.11577593
1683,0.05,0,0,0,709
1684,0,1,0,0,709
1685,0,0,0,0,709
1686,0,0,0,0,709
1687,0.15,18,0,0,234.3961072
1688,0.05,29,0,0,0.022962425
1689,0,5,0,0,2.68E-44
1690,0,0,0,0,2.60E-45
1691,0,5,0,0,2.42E-46
1692,0,21,0,0,1.49E-47
1693,0,45,0,0,4.18E-49
1694,0.05,24,0,0,455.9672121
1695,0,4,0,0,0.51605594
1696,0,1,0,0,0.547818123
1697,0,19,0,0,0.009887631
1698,0,31,0,0,1.45E-08
1699,0,41,0,0,3.76E-06
1700,0,0,0,0,8.60E-13
1701,0,0,0,0,1.88E-08
1702,0,0,0,0,0.000407125
1703,0,0,0,0,8.405111978
1704,0,0,0,0,10544.12037
1705,0.05,0,0,0,11254
1706,0,0,0,0,101.4568387
1707,0,0,0,0,11.34560355
1708,0,0,0,0,0.036988924
1709,0,0,0,0,7.37E-12
1710,0,0,0,0,1.59E-07
1711,0,0,0,0,0.003276983
1712,0,0,0,0,41.90076275
1713,0.05,1,0,0,709
1714,0.05,2,0,0,709
1715,0.05,2,0,0,709
1716,0.05,14,0,0,709
1717,0.05,19,0,0,7.146794954
1718,0.05,27,0,0,0.0004566
1719,0,0,0,0,2.26E-38
1720,0,0,0,0,4.09E-39
1721,0,2,0,0,4.43E-40
1722,0,11,0,0,4.05E-41
1723,0,26,0,0,3.89E-42
1724,0.05,16,0,0,1826
1725,0,2,0,0,1826
1726,0,4,0,0,1826
1727,0.15,4,0,0,1826
1728,0,1,0,0,1826
1729,0,16,0,0,0.361527068
1730,0,54,0,0,1.107186049
1731,0,19,0,0,25.5927935
1732,0,4,0,0,1029
1733,0.05,1,0,0,1029
1734,0,0,0,0,1029
1735,0,0,0,0,1029
1736,0,0,0,0,1029
1737,0,0,0,0,8.21E-08
1738,0,0,0,0,0.001765552
1739,0,0,0,0,37.98607253
1740,0.05,0,0,0,11254
1741,0,0,0,0,11254
1742,0.05,0,0,0,11254
1743,0.05,0,0,0,6238.081112
1744,0,0,0,0,0.283208444
1745,0,0,0,0,8.75E-09
1746,0,0,0,0,3.49E-05
1747,0,0,0,0,0.027678293
1748,0,0,0,0,0.205005909
1749,0,2,0,0,0.262308865
1750,0,2,0,0,0.270002389
1751,0,17,0,0,509.1166825
1752,0.05,1,0,0,933.4674197
1753,0.05,6,0,0,167.0008142
1754,0,86,0,0,4.54E-05
1755,0,91,0,0,0.00027589
1756,0,45,0,0,0.566691375
1757,0,73,0,0,0.00821725
1758,0.15,5,0,0,1826
1759,0.05,0,0,0,1826
1760,0.15,0,0,0,1826
1761,0,11,0,0,378.7923043
1762,0,15,0,0,0.15253859
1763,0,16,0,0,630
1764,0.05,19,0,0,630
1765,0,38,0,0,630
1766,0,71,0,0,2.07734309
1767,0,63,0,0,0.633210603
1768,0,44,0,0,1.796768884
1769,0,20,0,0,1029
1770,0.05,3,0,0,1029
1771,0.05,1,0,0,1029
1772,0,0,0,0,1029
1773,0,0,0,0,0.002136874
1774,0,0,0,0,47.06778986
1775,0.05,0,0,0,11254
1776,0.05,0,0,0,11254
1777,0.05,0,0,0,10128.90909
1778,0,0,0,0,1987.632763
1779,0,0,0,0,0.180287477
1780,0,37,0,0,1.26E-30
1781,0,49,0,0,1.29E-31
1782,0,79,0,0,0.003201288
1783,0,10,0,0,70.51306848
1784,0.05,12,0,0,1826
1785,0.05,13,0,0,1762.894009
1786,0.05,12,0,0,1826
1787,0.05,0,0,0,1826
1788,0.05,0,0,0,1826
